ID,NAME,LON,LAT
625525,CAMPANULA SERRATA,19.10611111000,48.89888889000
625529,CAMPANULA SERRATA,19.05416667000,48.90861111000
625536,CAMPANULA SERRATA,19.23694444000,48.97833333000
629198,CAMPANULA SERRATA,19.00416667000,49.19166667000
629207,CAMPANULA SERRATA,19.06111111000,49.19722222000
629208,CAMPANULA SERRATA,19.01833333000,49.19166667000
629209,CAMPANULA SERRATA,19.01666667000,49.19722222000
629210,CAMPANULA SERRATA,19.01305556000,49.19611111000
629211,CAMPANULA SERRATA,18.99027778000,49.18250000000
629212,CAMPANULA SERRATA,18.99805556000,49.18388889000
629213,CAMPANULA SERRATA,18.99944444000,49.18250000000
629214,CAMPANULA SERRATA,18.99750000000,49.18361111000
629216,CAMPANULA SERRATA,18.96388889000,49.18027778000
629217,CAMPANULA SERRATA,19.02916667000,49.18583333000
629218,CAMPANULA SERRATA,19.02916667000,49.18527778000
629219,CAMPANULA SERRATA,19.02500000000,49.18861111000
629220,CAMPANULA SERRATA,19.04194444000,49.18916667000
629221,CAMPANULA SERRATA,19.05500000000,49.18972222000
629222,CAMPANULA SERRATA,19.05694444000,49.19027778000
629224,CAMPANULA SERRATA,19.00138889000,49.18611111000
629226,CAMPANULA SERRATA,19.05194444000,49.18777778000
629227,CAMPANULA SERRATA,19.05194444000,49.18777778000
629229,CAMPANULA SERRATA,19.05250000000,49.18750000000
629230,CAMPANULA SERRATA,19.05333333000,49.18666667000
629253,CAMPANULA SERRATA,19.51111111000,48.93472222000
629254,CAMPANULA SERRATA,19.51194444000,48.93444444000
629255,CAMPANULA SERRATA,19.45555556000,48.93611111000
629356,CAMPANULA SERRATA,22.52083333000,49.09138889000
629361,CAMPANULA SERRATA,22.53250000000,49.09222222000
629362,CAMPANULA SERRATA,22.52027778000,49.09194444000
629363,CAMPANULA SERRATA,22.52138889000,49.09166667000
629364,CAMPANULA SERRATA,22.51333333000,49.09166667000
629365,CAMPANULA SERRATA,22.46583333000,49.10027778000
629379,CAMPANULA SERRATA,22.54861111000,49.09027778000
629384,CAMPANULA SERRATA,22.34444444000,49.14388889000
629385,CAMPANULA SERRATA,22.34361111000,49.14472222000
629693,CAMPANULA SERRATA,20.03333333000,49.19166667000
629694,CAMPANULA SERRATA,20.03333333000,49.19166667000
629695,CAMPANULA SERRATA,20.03333333000,49.19166667000
