longitude,latitude,genus
7.2667,44.1803,Catastia
7.2722,44.1628,Catastia
7.375,44.1481,Catastia
7.3631,44.1483,Catastia
7.4103,44.1492,Catastia
7.4953,44.1753,Catastia
7.39778,44.2836,Catephia
7.56,43.98222,Catephia
7.351666,44.25694,Catocala
7.56056,43.9825,Catocala
7.5675,44.0558,Catocala
7.52362,44.10079,Catoptria
7.39742,44.28416,Catoptria
7.43884,44.20383,Catoptria
7.50786,44.06958,Catoptria
7.352222,44.25361,Catoptria
7.364167,44.255,Catoptria
7.333889,44.24861,Catoptria
7.351666,44.25694,Catoptria
7.334445,44.24861,Catoptria
7.333333,44.24833,Catoptria
7.42611,44.22015,Catoptria
7.39778,44.2836,Catoptria
7.36111,44.1919,Catoptria
6.84944,44.2772,Catoptria
6.81,44.3067,Catoptria
6.74333,44.2833,Catoptria
7.2333,44.1986,Catoptria
7.3956,44.2825,Catoptria
7.2708,44.2497,Catoptria
7.272,44.207,Catoptria
7.2697,44.2044,Catoptria
7.2122,44.1933,Catoptria
7.3228,44.1856,Catoptria
7.3903,44.1853,Catoptria
7.4103,44.1492,Catoptria
7.4303,44.2144,Catoptria
7.4428,44.2161,Catoptria
7.4961,44.1983,Catoptria
7.2349,44.1542,Catoptria
7.2667,44.1803,Catoptria
7.3367,44.1725,Catoptria
7.3722,44.6519,Catoptria
7.4536,44.1758,Catoptria
7.4828,44.2003,Catoptria
7.4931,44.195,Catoptria
7.4792,44.1892,Catoptria
7.2842,44.1625,Catoptria
7.2819,44.3261,Catoptria
7.375,44.1481,Catoptria
7.3631,44.1483,Catoptria
7.4575,44.2114,Catoptria
7.4953,44.1753,Catoptria
7.3742,44.1828,Catoptria
7.512778,44.06944,Catoptria
7.321389,44.24306,Catoptria
7.521389,44.10222,Catoptria
7.56,43.98222,Catoptria
7.383333,44.24972,Catoptria
7.45,44.28333,Catoptria
7.33794,44.17969,Catoptria
7.5675,44.0558,Catoptria
7.27139,44.1958,Catoptria
7.2667,44.1803,Cauchas
7.3228,44.1856,Cauchas
7.4575,44.2114,Cauchas
7.4536,44.1758,Cauchas
7.4792,44.1892,Cauchas
7.5064,44.1633,Cauchas
7.4828,44.2003,Cauchas
7.56056,43.9825,Caulastrocecis
7.56,43.98222,Caulastrocecis
7.4953,44.1753,Cedestis
7.5025,44.1622,Cedestis
7.50786,44.06958,Celypha
7.56056,43.9825,Celypha
7.39778,44.2836,Celypha
6.84944,44.2772,Celypha
7.4303,44.2144,Celypha
7.272,44.207,Celypha
7.2122,44.1933,Celypha
7.3228,44.1856,Celypha
7.4514,44.1847,Celypha
7.4022,44.2794,Celypha
7.3956,44.2825,Celypha
7.2708,44.2497,Celypha
7.2469,44.2475,Celypha
7.375,44.1481,Celypha
7.4103,44.1492,Celypha
7.4428,44.2161,Celypha
7.4931,44.195,Celypha
7.4828,44.2003,Celypha
7.45,44.28333,Celypha
7.512778,44.06944,Celypha
7.321389,44.24306,Celypha
7.383333,44.24972,Celypha
7.27139,44.1958,Celypha
7.56,43.98222,Celypha
7.3956,44.2825,Cephimallota
7.4303,44.2144,Cephimallota
7.4428,44.2161,Cephimallota
7.321389,44.24306,Cephimallota
7.39778,44.2836,Cephimallota
7.56056,43.9825,Cephimallota
7.57083,44.15083,Ceramica
7.565,44.14244,Ceramica
7.34472,44.1817,Ceramica
7.52327,44.0944,Ceramica
7.39778,44.2836,Cerastis
7.49492,44.1132,Cerastis
7.333333,44.24833,Cerura
7.56056,43.9825,Cerura
7.39778,44.2836,Charanyca
7.39742,44.28416,Charissa
7.42611,44.22015,Charissa
7.565,44.14244,Chelis
6.74333,44.2833,Chelis
7.52362,44.10079,Chersotis
7.39742,44.28416,Chersotis
7.33351,44.1622,Chersotis
7.33794,44.17969,Chersotis
6.7481,44.28024,Chersotis
7.50786,44.06958,Chersotis
7.51231,44.06999,Chersotis
6.81,44.3067,Chersotis
6.74333,44.2833,Chersotis
7.45,44.28333,Chersotis
7.553611,44.06222,Chersotis
7.475,44.11306,Chersotis
7.531389,44.08805,Chersotis
7.4925,44.195,Chersotis
7.5675,44.0558,Chesias
7.52327,44.0944,Chesias
7.49492,44.1132,Chesias
7.527472,44.10994,Chesias
7.56056,43.9825,Chiasmia
7.39778,44.2836,Chiasmia
7.36111,44.1919,Chiasmia
6.74333,44.2833,Chiasmia
7.33351,44.1622,Chionodes
7.3956,44.2825,Chionodes
7.4022,44.2794,Chionodes
7.2469,44.2475,Chionodes
7.3903,44.1853,Chionodes
7.4931,44.195,Chionodes
7.4953,44.1753,Chionodes
7.3742,44.1828,Chionodes
7.4303,44.2144,Chionodes
7.383333,44.24972,Chionodes
7.45,44.28333,Chionodes
7.521389,44.10222,Chionodes
7.34472,44.1817,Chloantha
7.39778,44.2836,Chloantha
7.5675,44.0558,Chloantha
7.56292,43.98135,Chlorissa
7.5098,44.0713,Chlorissa
7.527472,44.10994,Chlorissa
7.52362,44.10079,Chloroclysta
7.43884,44.20383,Chloroclysta
6.7481,44.28024,Chloroclysta
7.50786,44.06958,Chloroclysta
7.51231,44.06999,Chloroclysta
7.56056,43.9825,Chloroclysta
7.5675,44.0558,Chloroclysta
7.39778,44.2836,Chloroclysta
7.36111,44.1919,Chloroclysta
7.49492,44.1132,Chloroclysta
7.27139,44.1958,Chloroclysta
7.553611,44.06222,Chloroclysta
7.475,44.11306,Chloroclysta
7.530278,44.08583,Chloroclysta
7.512778,44.06917,Chloroclysta
7.39778,44.2836,Chloroclystis
7.39742,44.28416,Cholius
7.54913,43.9857,Choreutis
7.272,44.207,Choreutis
7.56056,43.9825,Choristoneura
7.39778,44.2836,Choristoneura
7.4428,44.2161,Chrysocrambus
7.39778,44.2836,Chrysocrambus
7.550528,44.1455,Chrysocrambus
7.56,43.98222,Chrysodeixis
7.26919,44.16927,Chrysoteuchia
7.42611,44.22015,Chrysoteuchia
7.36111,44.1919,Chrysoteuchia
7.39778,44.2836,Chrysoteuchia
7.3956,44.2825,Chrysoteuchia
7.2469,44.2475,Chrysoteuchia
7.272,44.207,Chrysoteuchia
7.2333,44.1986,Chrysoteuchia
7.2667,44.1803,Chrysoteuchia
7.375,44.1481,Chrysoteuchia
7.56056,43.9825,Chrysoteuchia
7.27139,44.1958,Chrysoteuchia
7.52362,44.10079,Cidaria
6.7481,44.28024,Cidaria
6.84944,44.2772,Cidaria
6.74333,44.2833,Cidaria
7.553611,44.06222,Cidaria
7.512778,44.06917,Cidaria
7.56292,43.98135,Cilix
7.39778,44.2836,Cilix
7.395916,44.28364,Cilix
7.56,43.98222,Clavigesta
7.39778,44.2836,Cleonymia
7.56056,43.9825,Cleonymia
7.56056,43.9825,Clepsis
7.272,44.207,Clepsis
7.4428,44.2161,Clepsis
7.4953,44.1753,Clepsis
7.4828,44.2003,Clepsis
7.4931,44.195,Clepsis
7.5025,44.1622,Clepsis
7.56,43.98222,Clepsis
7.39778,44.2836,Clepsis
7.395916,44.28364,Clostera
7.351944,44.25361,Clostera
7.36111,44.1919,Clostera
7.39778,44.2836,Clostera
7.3956,44.2825,Cnaemidophorus
7.3742,44.1828,Cnaemidophorus
7.4428,44.2161,Cnaemidophorus
7.4828,44.2003,Cnaemidophorus
6.74333,44.2833,Cnephasia
7.4536,44.1758,Cnephasia
7.3956,44.2825,Cnephasia
7.3228,44.1856,Cnephasia
7.3722,44.6519,Cnephasia
7.4303,44.2144,Cnephasia
7.272,44.207,Cnephasia
7.2708,44.2497,Cnephasia
7.2667,44.1803,Cnephasia
7.4428,44.2161,Cnephasia
7.4103,44.1492,Cnephasia
7.3631,44.1483,Cnephasia
7.3742,44.1828,Cnephasia
7.321389,44.24306,Cnephasia
7.52327,44.0944,Cnephasia
7.27139,44.1958,Cnephasia
7.39742,44.28416,Cnephasia
7.3742,44.1828,Cochylidia
7.4953,44.1753,Cochylidia
7.3742,44.1828,Cochylimorpha
7.2122,44.1933,Cochylimorpha
7.2842,44.1625,Cochylimorpha
7.3167,44.1772,Cochylimorpha
7.4575,44.2114,Cochylimorpha
7.4953,44.1753,Cochylimorpha
7.5025,44.1622,Cochylimorpha
7.56,43.98222,Cochylimorpha
7.39778,44.2836,Cochylimorpha
7.56056,43.9825,Cochylimorpha
7.375,44.1481,Cochylis
7.4103,44.1492,Cochylis
7.3956,44.2825,Cochylis
7.4022,44.2794,Cochylis
7.2499,44.2036,Cochylis
7.3742,44.1828,Cochylis
7.3228,44.1856,Cochylis
7.3722,44.6519,Cochylis
7.4303,44.2144,Cochylis
7.4428,44.2161,Cochylis
7.4575,44.2114,Cochylis
7.4536,44.1758,Cochylis
7.4828,44.2003,Cochylis
7.4792,44.1892,Cochylis
7.4953,44.1753,Cochylis
7.4514,44.1847,Cochylis
7.4931,44.195,Cochylis
7.56,43.98222,Cochylis
7.321389,44.24306,Cochylis
7.27139,44.1958,Cochylis
7.41624,44.21574,Coenonympha
7.39742,44.28416,Coenonympha
7.32,44.24,Coenonympha
7.383611,44.24805,Coenonympha
7.396222,44.28182,Coenonympha
7.339631,44.1731,Coenonympha
7.389861,44.23299,Coenonympha
7.43974,44.204,Coenonympha
7.54913,43.9857,Coenonympha
7.56056,43.9825,Coenonympha
6.75,44.2508,Coenonympha
6.74333,44.2833,Coenonympha
7.383333,44.28333,Coenonympha
7.2482,44.20334,Coenonympha
7.242799,44.20267,Coenonympha
7.280209,44.21568,Coenonympha
7.221672,44.18947,Coenonympha
7.22715,44.19754,Coenonympha
7.240247,44.20227,Coenonympha
7.24,44.20092,Coenonympha
7.39705,44.28134,Coenonympha
7.3975,44.2844,Coenonympha
7.36111,44.1919,Coenotephria
7.39778,44.2836,Coenotephria
6.74333,44.2833,Coenotephria
7.33794,44.17969,Coenotephria
7.49492,44.1132,Coenotephria
7.39778,44.2836,Coleophora
7.36111,44.1919,Coleophora
6.74333,44.2833,Coleophora
7.4022,44.2794,Coleophora
7.3228,44.1856,Coleophora
7.4428,44.2161,Coleophora
7.4575,44.2114,Coleophora
7.3956,44.2825,Coleophora
7.4828,44.2003,Coleophora
7.4303,44.2144,Coleophora
7.2708,44.2497,Coleophora
7.4931,44.195,Coleophora
7.3742,44.1828,Coleophora
7.375,44.1481,Coleophora
7.4103,44.1492,Coleophora
7.3889,44.1749,Coleophora
7.3949,44.2506,Coleophora
7.4536,44.1758,Coleophora
7.4792,44.1892,Coleophora
7.4953,44.1753,Coleophora
7.2333,44.1986,Coleophora
7.2122,44.1933,Coleophora
7.2469,44.2475,Coleophora
7.3722,44.6519,Coleophora
7.272,44.207,Coleophora
7.4962,44.1661,Coleophora
7.4339,44.2036,Coleophora
7.2697,44.2044,Coleophora
7.3367,44.1725,Coleophora
7.3722,44.2833,Coleophora
7.2667,44.1803,Coleophora
7.3167,44.1772,Coleophora
7.4514,44.1847,Coleophora
7.321389,44.24306,Coleophora
7.383333,44.24972,Coleophora
7.39742,44.28416,Coleophora
7.512778,44.06944,Coleophora
7.521389,44.10222,Coleophora
7.56,43.98222,Coleophora
7.56056,43.9825,Coleophora
7.52327,44.0944,Coleophora
7.5675,44.0558,Coleophora
7.48972,44.195,Coleophora
7.27139,44.1958,Coleophora
7.550528,44.1455,Coleophora
7.527472,44.10994,Coleophora
7.494092,44.19497,Coleophora
7.41624,44.21574,Colias
7.394444,44.28167,Colias
7.399167,44.28028,Colias
7.395916,44.28364,Colias
7.383611,44.24805,Colias
7.389861,44.23299,Colias
7.396222,44.28182,Colias
7.39778,44.2836,Colias
7.56056,43.9825,Colias
6.79556,44.3203,Colias
7.383333,44.28333,Colias
7.2482,44.20334,Colias
7.242799,44.20267,Colias
7.22715,44.19754,Colias
7.240247,44.20227,Colias
7.24,44.20092,Colias
7.39705,44.28134,Colias
7.39742,44.28416,Colocasia
7.43884,44.20383,Colocasia
7.56292,43.98135,Colocasia
7.42611,44.22015,Colocasia
7.57083,44.15083,Colocasia
6.89825,44.31786,Colocasia
7.39778,44.2836,Colocasia
7.5675,44.0558,Colocasia
7.553611,44.06222,Colocasia
7.52362,44.10079,Colostygia
6.7481,44.28024,Colostygia
7.50786,44.06958,Colostygia
7.51231,44.06999,Colostygia
6.84944,44.2772,Colostygia
6.81,44.3067,Colostygia
6.74333,44.2833,Colostygia
7.52327,44.0944,Colostygia
7.27139,44.1958,Colostygia
7.39742,44.28416,Colostygia
7.527472,44.10994,Colostygia
7.512778,44.06917,Colostygia
7.39778,44.2836,Colotois
7.34797,44.03444,Comibaena
7.39778,44.2836,Comibaena
7.553611,44.06222,Comibaena
7.56056,43.9825,Compsoptera
7.57083,44.15083,Conisania
7.34797,44.03444,Conisania
7.39778,44.2836,Conisania
7.39758,44.28448,Conisania
7.50994,43.99916,Conisania
7.56056,43.9825,Conistra
7.5675,44.0558,Conistra
7.39778,44.2836,Conistra
7.48972,44.195,Conistra
7.49492,44.1132,Conistra
7.383333,44.24972,Conobathra
7.39778,44.2836,Conobathra
7.54913,43.9857,Coptotriche
7.56056,43.9825,Coptotriche
7.39778,44.2836,Coptotriche
7.56,43.98222,Coptotriche
7.395272,44.27561,Coptotriche
7.466653,43.87905,Coptotriche
7.40994,43.85035,Coptotriche
7.546604,43.98192,Coptotriche
7.594423,44.07937,Coptotriche
7.598403,44.09082,Coptotriche
7.550349,44.06542,Coptotriche
7.40162,43.86549,Coptotriche
7.52362,44.10079,Coscinia
6.7481,44.28024,Coscinia
7.50786,44.06958,Coscinia
7.565,44.14244,Coscinia
7.39778,44.2836,Coscinia
7.36111,44.1919,Coscinia
6.84944,44.2772,Coscinia
6.81,44.3067,Coscinia
6.74333,44.2833,Coscinia
7.39758,44.28448,Coscinia
7.56056,43.9825,Coscinia
7.475,44.11306,Coscinia
7.530278,44.08583,Coscinia
7.531389,44.08805,Coscinia
7.39742,44.28416,Cosmia
7.43884,44.20383,Cosmia
7.42611,44.22015,Cosmia
7.553611,44.06222,Cosmia
7.4303,44.2144,Cosmopterix
7.39742,44.28416,Cosmorhoe
7.43884,44.20383,Cosmorhoe
7.42611,44.22015,Cosmorhoe
6.89825,44.31786,Cosmorhoe
7.39778,44.2836,Cosmorhoe
7.36111,44.1919,Cosmorhoe
7.27139,44.1958,Cosmorhoe
7.512778,44.06917,Cosmorhoe
6.89825,44.31786,Cossus
7.36111,44.1919,Cossus
7.39778,44.2836,Cossus
7.527472,44.10994,Costignophos
7.2697,44.2044,Crambus
7.4303,44.2144,Crambus
7.3742,44.1828,Crambus
7.4961,44.1983,Crambus
7.2333,44.1986,Crambus
7.2667,44.1803,Crambus
7.2722,44.1628,Crambus
7.3367,44.1725,Crambus
7.4103,44.1492,Crambus
7.4428,44.2161,Crambus
7.4575,44.2114,Crambus
7.4536,44.1758,Crambus
7.4953,44.1753,Crambus
7.272,44.207,Crambus
7.39778,44.2836,Crambus
7.56056,43.9825,Crambus
7.27139,44.1958,Crambus
7.43884,44.20383,Craniophora
7.56292,43.98135,Craniophora
7.42611,44.22015,Craniophora
7.55756,43.98286,Craniophora
7.56056,43.9825,Craniophora
7.39778,44.2836,Craniophora
7.36111,44.1919,Craniophora
7.3956,44.2825,Crassa
7.39778,44.2836,Crassa
7.56056,43.9825,Crassa
7.56056,43.9825,Crocallis
7.4303,44.2144,Crocidosema
7.26919,44.16927,Crocota
6.7481,44.28024,Crocota
7.26902,44.17303,Crocota
7.624166,44.15508,Crocota
7.3825,44.24805,Crombrugghia
7.578444,44.15225,Crombrugghia
7.521389,44.10222,Crombrugghia
7.534722,44.08528,Crombrugghia
7.39778,44.2836,Crombrugghia
7.27139,44.1958,Crossobela
7.52362,44.10079,Cryphia
7.56292,43.98135,Cryphia
7.42611,44.22015,Cryphia
7.34797,44.03444,Cryphia
7.321389,44.24306,Cryphia
7.45,44.28333,Cryphia
7.553611,44.06222,Cryphia
7.512778,44.06917,Cryphia
7.4303,44.2144,Cryptoblabes
7.56056,43.9825,Ctenoplusia
7.57083,44.15083,Cucullia
7.55756,43.98286,Cucullia
7.39778,44.2836,Cucullia
7.56,43.98222,Cucullia
7.527472,44.10994,Cucullia
7.396222,44.28182,Cupido
7.274806,44.16203,Cupido
7.56056,43.9825,Cupido
7.3975,44.2844,Cupido
7.5098,44.0713,Cupido
7.52327,44.0944,Cupido
7.2482,44.20334,Cyaniris
7.242799,44.20267,Cyaniris
7.240247,44.20227,Cyaniris
7.22715,44.19754,Cyaniris
7.280209,44.21568,Cyaniris
7.2693,44.1666,Cyaniris
7.565,44.14244,Cybosia
7.39778,44.2836,Cybosia
7.56056,43.9825,Cybosia
7.39742,44.28416,Cyclophora
7.43884,44.20383,Cyclophora
7.42611,44.22015,Cyclophora
7.56056,43.9825,Cyclophora
7.39778,44.2836,Cyclophora
7.36111,44.1919,Cyclophora
7.39742,44.28416,Cydia
7.56056,43.9825,Cydia
7.39778,44.2836,Cydia
7.4828,44.2003,Cydia
7.4792,44.1892,Cydia
7.4953,44.1753,Cydia
7.5025,44.1622,Cydia
7.3956,44.2825,Cydia
7.2122,44.1933,Cydia
7.3742,44.1828,Cydia
7.3228,44.1856,Cydia
7.4428,44.2161,Cydia
7.272,44.207,Cydia
7.2333,44.1986,Cydia
7.375,44.1481,Cydia
7.4303,44.2144,Cydia
7.4536,44.1758,Cydia
7.475,44.1717,Cydia
7.4931,44.195,Cydia
7.3722,44.6519,Cydia
7.2708,44.2497,Cydia
7.4103,44.1492,Cydia
7.4575,44.2114,Cydia
7.321389,44.24306,Cydia
7.383333,44.24972,Cydia
7.527472,44.10994,Cydia
7.541056,44.14528,Cydia
7.56056,43.9825,Cymatophorina
7.39778,44.2836,Cymatophorina
7.383333,44.28333,Cymatophorina
7.272,44.207,Cynaeda
7.4303,44.2144,Cynaeda
7.4428,44.2161,Cynaeda
7.3228,44.1856,Cynaeda
7.3903,44.1853,Cynaeda
7.56,43.98222,Cynaeda
7.48972,44.195,Dasypolia
7.57083,44.15083,Deilephila
7.565,44.14244,Deilephila
7.55756,43.98286,Deilephila
7.56056,43.9825,Deilephila
7.39778,44.2836,Deilephila
7.36111,44.1919,Deilephila
6.84944,44.2772,Deilephila
6.74333,44.2833,Deilephila
7.50978,44.07126,Deilephila
7.5675,44.0558,Deilephila
7.27139,44.1958,Deilephila
7.541056,44.14528,Delplanqueia
7.3956,44.2825,Deltophora
7.3742,44.1828,Deltophora
7.4428,44.2161,Deltophora
7.4303,44.2144,Deltophora
7.56292,43.98135,Dendrolimus
7.57083,44.15083,Dendrolimus
7.565,44.14244,Dendrolimus
7.34797,44.03444,Dendrolimus
6.84944,44.2772,Dendrolimus
7.553611,44.06222,Dendrolimus
7.512778,44.06917,Dendrolimus
7.36111,44.1919,Denisia
7.2667,44.1803,Denisia
7.4536,44.1758,Denisia
7.5025,44.1622,Denisia
7.52327,44.0944,Denisia
7.3956,44.2825,Depressaria
7.4303,44.2144,Depressaria
7.4828,44.2003,Depressaria
7.3742,44.1828,Depressaria
7.4428,44.2161,Depressaria
7.4575,44.2114,Depressaria
7.534722,44.08528,Depressaria
7.39778,44.2836,Depressaria
7.5675,44.0558,Depressaria
7.39742,44.28416,Depressaria
7.39778,44.2836,Diachrysia
7.475,44.11306,Diachrysia
7.531389,44.08805,Diachrysia
7.565,44.14244,Diacrisia
6.89825,44.31786,Diacrisia
7.39778,44.2836,Diacrisia
7.39778,44.2836,Dialectica
7.34472,44.1817,Diaphora
7.55183,44.11994,Diaphora
6.84944,44.2772,Diarsia
6.74333,44.2833,Diarsia
7.2333,44.1986,Diasemia
7.272,44.207,Diasemiopsis
7.52362,44.10079,Dichagyris
7.56292,43.98135,Dichagyris
7.39778,44.2836,Dichagyris
6.84944,44.2772,Dichagyris
6.74333,44.2833,Dichagyris
7.321389,44.24306,Dichagyris
7.39742,44.28416,Dichagyris
7.45,44.28333,Dichagyris
7.553611,44.06222,Dichagyris
7.531389,44.08805,Dichagyris
7.3956,44.2825,Dichelia
7.272,44.207,Dichelia
7.39778,44.2836,Dichomeris
7.3956,44.2825,Dichomeris
7.4303,44.2144,Dichomeris
7.56,43.98222,Dichomeris
7.56056,43.9825,Dichomeris
7.3956,44.2825,Dichrorampha
7.2333,44.1986,Dichrorampha
7.2122,44.1933,Dichrorampha
7.2722,44.1628,Dichrorampha
7.2819,44.3261,Dichrorampha
7.3742,44.1828,Dichrorampha
7.3228,44.1856,Dichrorampha
7.3167,44.1772,Dichrorampha
7.375,44.1481,Dichrorampha
7.4575,44.2114,Dichrorampha
7.4022,44.2794,Dichrorampha
7.2469,44.2475,Dichrorampha
7.272,44.207,Dichrorampha
7.3722,44.6519,Dichrorampha
7.4303,44.2144,Dichrorampha
7.4428,44.2161,Dichrorampha
7.4536,44.1758,Dichrorampha
7.4792,44.1892,Dichrorampha
7.4931,44.195,Dichrorampha
7.4828,44.2003,Dichrorampha
7.4103,44.1492,Dichrorampha
7.2708,44.2497,Dichrorampha
7.3903,44.1853,Dichrorampha
7.3367,44.1725,Dichrorampha
7.4953,44.1753,Dichrorampha
7.5025,44.1622,Dichrorampha
7.321389,44.24306,Dichrorampha
6.748175,44.28024,Dichrorampha
7.383333,44.24972,Dichrorampha
7.56,43.98222,Dichrorampha
7.527472,44.10994,Dichrorampha
7.272,44.207,Digitivalva
7.3742,44.1828,Digitivalva
7.39778,44.2836,Diloba
7.383333,44.28333,Diloba
7.56056,43.9825,Dioryctria
7.4303,44.2144,Dioryctria
7.321389,44.24306,Dioryctria
7.39778,44.2836,Dioryctria
7.27139,44.1958,Dioryctria
7.56,43.98222,Dioryctria
7.43884,44.20383,Dipleurina
7.42611,44.22015,Dipleurina
7.3956,44.2825,Dipleurina
7.2469,44.2475,Dipleurina
7.272,44.207,Dipleurina
7.4267,44.2453,Dipleurina
7.4103,44.1492,Dipleurina
7.4303,44.2144,Dipleurina
7.39742,44.28416,Discestra
7.56056,43.9825,Ditula
7.39778,44.2836,Diurnea
7.3742,44.1828,Dolicharthria
7.4303,44.2144,Dolicharthria
7.4428,44.2161,Dolicharthria
7.4828,44.2003,Dolicharthria
7.4953,44.1753,Dolicharthria
7.3956,44.2825,Dolicharthria
7.272,44.207,Dolicharthria
7.321389,44.24306,Dolicharthria
7.39758,44.28448,Dolicharthria
7.39742,44.28416,Dolicharthria
7.56,43.98222,Dolicharthria
7.56292,43.98135,Drepana
7.36111,44.1919,Drymonia
7.39778,44.2836,Drymonia
7.56056,43.9825,Dryobotodes
7.39778,44.2836,Dryobotodes
7.383333,44.28333,Dryobotodes
7.397167,44.28614,Dypterygia
7.396389,44.2825,Dysauxes
7.398833,44.28156,Dysauxes
7.384268,44.26757,Dyscia
7.56292,43.98135,Dysgonia
7.55756,43.98286,Dysgonia
7.34797,44.03444,Dysgonia
7.56056,43.9825,Dysgonia
7.57083,44.15083,Dyspessa
7.57753,43.97625,Dyspessa
7.39778,44.2836,Dyspessa
7.50994,43.99916,Dyspessa
7.56056,43.9825,Dyspessa
7.39742,44.28416,Dyspessa
7.56056,43.9825,Dysstroma
6.81,44.3067,Dysstroma
6.74333,44.2833,Dysstroma
7.521389,44.10222,Dysstroma
7.321389,44.24306,Dysstroma
7.42611,44.22015,Eana
7.26902,44.17303,Eana
6.84944,44.2772,Eana
6.74333,44.2833,Eana
7.2722,44.1628,Eana
7.2122,44.1933,Eana
7.5064,44.1633,Eana
7.4022,44.2794,Eana
7.272,44.207,Eana
7.2819,44.3261,Eana
7.4303,44.2144,Eana
7.4428,44.2161,Eana
7.4536,44.1758,Eana
7.3228,44.1856,Eana
7.3956,44.2825,Eana
7.521389,44.10222,Eana
7.33794,44.17969,Eana
7.45,44.28333,Eana
7.512778,44.06944,Eana
7.321389,44.24306,Eana
7.383333,44.24972,Eana
7.624166,44.15508,Eana
7.3335,44.1622,Eana
7.534722,44.08528,Eana
7.5098,44.0713,Eana
7.55183,44.11994,Eana
7.39778,44.2836,Eana
7.56056,43.9825,Eana
7.27139,44.1958,Eana
7.527472,44.10994,Eana
7.39742,44.28416,Eana
7.39778,44.2836,Earophila
7.48972,44.195,Earophila
7.49492,44.1132,Earophila
7.42611,44.22015,Ebulea
7.56056,43.9825,Ebulea
7.39778,44.2836,Ebulea
7.4428,44.2161,Ebulea
7.56,43.98222,Ebulea
7.39742,44.28416,Ebulea
7.4303,44.2144,Eccopisa
7.56056,43.9825,Eccopisa
7.56292,43.98135,Ecleora
7.56056,43.9825,Ecleora
7.50994,43.99916,Ecleora
7.56,43.98222,Ecleora
7.39742,44.28416,Ecliptopera
7.42611,44.22015,Ecliptopera
7.39778,44.2836,Ecliptopera
7.52327,44.0944,Ecliptopera
7.5675,44.0558,Ecliptopera
7.27139,44.1958,Ecliptopera
7.39778,44.2836,Ectoedemia
7.4828,44.2003,Ectoedemia
7.3956,44.2825,Ectoedemia
7.4303,44.2144,Ectoedemia
7.4953,44.1753,Ectoedemia
7.56,43.98222,Ectoedemia
7.440566,43.87941,Ectoedemia
7.475091,43.92816,Ectoedemia
7.395272,44.27561,Ectoedemia
7.271452,44.1931,Ectoedemia
7.370555,43.85346,Ectoedemia
7.466653,43.87905,Ectoedemia
7.40162,43.86549,Ectoedemia
7.404962,43.86493,Ectoedemia
7.415348,43.84624,Ectoedemia
7.412033,43.84135,Ectoedemia
7.40994,43.85035,Ectoedemia
7.546604,43.98192,Ectoedemia
7.598403,44.09082,Ectoedemia
7.550349,44.06542,Ectoedemia
7.538901,44.06824,Ectoedemia
7.52513,44.06916,Ectoedemia
7.559028,44.01776,Ectoedemia
7.557897,44.02024,Ectoedemia
7.488926,44.31441,Ectoedemia
7.535076,44.32362,Ectoedemia
7.396728,44.28185,Ectoedemia
7.397768,44.28312,Ectoedemia
7.435899,44.2097,Ectoedemia
7.446252,44.19289,Ectoedemia
7.450758,44.18475,Ectoedemia
7.494092,44.19497,Ectoedemia
7.575701,44.02873,Ectoedemia
7.468783,43.92406,Ectoedemia
7.394539,43.87708,Ectoedemia
7.411174,43.84521,Ectoedemia
7.594423,44.07937,Ectoedemia
7.498711,44.11165,Ectoedemia
7.560171,44.021,Ectoedemia
7.39778,44.2836,Ectropis
7.39778,44.2836,Egira
7.52362,44.10079,Eidophasia
7.3956,44.2825,Eidophasia
7.272,44.207,Eidophasia
7.4428,44.2161,Eidophasia
7.4828,44.2003,Eidophasia
7.4953,44.1753,Eidophasia
7.5064,44.1633,Eidophasia
7.521389,44.10222,Eidophasia
7.39778,44.2836,Eidophasia
7.39742,44.28416,Eidophasia
7.39742,44.28416,Eilema
7.43884,44.20383,Eilema
6.7481,44.28024,Eilema
7.50786,44.06958,Eilema
7.56292,43.98135,Eilema
7.396222,44.28182,Eilema
7.42611,44.22015,Eilema
7.34797,44.03444,Eilema
7.56056,43.9825,Eilema
7.5675,44.0558,Eilema
6.84944,44.2772,Eilema
6.74333,44.2833,Eilema
7.383333,44.24972,Eilema
7.396806,44.28667,Eilema
7.39778,44.2836,Eilema
7.27139,44.1958,Eilema
7.56,43.98222,Eilema
7.553611,44.06222,Eilema
7.512778,44.06917,Eilema
7.3167,44.1772,Elachista
7.4303,44.2144,Elachista
7.4536,44.1758,Elachista
7.4931,44.195,Elachista
7.4953,44.1753,Elachista
7.3956,44.2825,Elachista
7.2667,44.1803,Elachista
7.3742,44.1828,Elachista
7.375,44.1481,Elachista
7.4103,44.1492,Elachista
7.4575,44.2114,Elachista
7.3228,44.1856,Elachista
7.4428,44.2161,Elachista
7.5064,44.1633,Elachista
7.2122,44.1933,Elachista
7.2819,44.3261,Elachista
7.5025,44.1622,Elachista
7.4828,44.2003,Elachista
7.3722,44.2833,Elachista
7.3903,44.1853,Elachista
7.2708,44.2497,Elachista
7.4792,44.1892,Elachista
7.321389,44.24306,Elachista
7.56,43.98222,Elachista
7.512778,44.06944,Elachista
7.39778,44.2836,Elachista
7.39742,44.28416,Elachista
7.550528,44.1455,Elachista
7.56292,43.98135,Elaphria
7.55756,43.98286,Elaphria
